commit_msg,labels
"KAFKA-5456; Ensure producer handles old format large compressed messagesMore specifically, fix the case where a compressed V0 or V1 message islarger than the producer batch size.Author: Jason Gustafson <jason@confluent.io>Reviewers: Apurva Mehta <apurva@confluent.io>, Ismael Juma <ismael@juma.me.uk>Closes #3356 from hachikuji/KAFKA-5456",5
"MINOR: increase RocksDb parallelismAuthor: Eno Thereska <eno@confluent.io>Author: Eno Thereska <eno.thereska@gmail.com>Reviewers: Damian Guy, Guozhang WangCloses #2663 from enothereska/minor-rocksdb-parallel",5
"KAFKA-7503: Connect integration test harnessExpose a programmatic way to bring up a Kafka and Zk cluster through Java API to facilitate integration tests for framework level changes in Kafka Connect. The Kafka classes would be similar to KafkaEmbedded in streams. The new classes would reuse the kafka.server.KafkaServer classes from :core, and provide a simple interface to bring up brokers in integration tests.Signed-off-by: Arjun Satish <arjunconfluent.io>Author: Arjun Satish <arjun@confluent.io>Author: Arjun Satish <wicknicks@users.noreply.github.com>Reviewers: Randall Hauch <rhauch@gmail.com>, Konstantine Karantasis <konstantine@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>Closes #5516 from wicknicks/connect-integration-test",3
"MINOR: Add test demonstrating re-use of KGroupedStream with Optimizations enabled (#6050)Right now if a repartition is required and users choose to name the repartition topic for an aggregation i.e. kGroupedStream = builder.<String, String>stream(""topic"").selectKey((k, v) -> k).groupByKey(Grouped.as(""grouping"")); The resulting KGroupedStream can't be reusedwith optimizations are disabled, as Streams will attempt to create two repartiton topics with the same name.However, if optimizations are enabled then the resulting KGroupedStream can be re-usedFor example the following will work if optimizations are enabled.This PR provides a unit test proving as much.Reviewers: Matthias J. Sax <mjsax@apache.org>, Guozhang Wang <wangguoz@gmail.com>",3
MINOR: Only update a request's local complete time in API handler if unset (#7813)Reviewers: Jason Gustafson <jason@confluent.io>,5
KAFKA-992 followup: Fix zookeeper de-registration bug for controller and consumer; reviewed by Neha Narkhede,0
MINOR: clarify partition option behavior for console consumerConsole Consumer help doesn't say that ``--partition`` option needs ``--offset`` otherwise will consume from the end of the partition. This minor fix makes that happen.Author: Dustin Cote <dustin@confluent.io>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #3153 from cotedm/console_consumer_help_fix,0
"KAFKA-6611: PART I, Use JMXTool in SimpleBenchmark (#4650)1. Use JmxMixin for SimpleBenchmark (will remove the self reporting in #4744), only when loading phase is false (i.e. we are in fact starting the streams app).2. Reported the full jmx reported metrics in log files, and in the returned data only return the max values: this is because we want to skip the warming up and cooling down periods that will have lower rate numbers, while max represents the actual rate at full speed.3. Incorporates two other improves to JMXTool: #1241 and #2950Reviewers: John Roesler <john@confluent.io>, Matthias J. Sax <matthias@confluent.io>, Rohan Desai <desai.p.rohan@gmail.com>",5
KAFKA-5186; Avoid expensive log scan to build producer state when upgradingAuthor: Jason Gustafson <jason@confluent.io>Reviewers: Jun Rao <junrao@gmail.com>Closes #3113 from hachikuji/KAFKA-5186,5
KAFKA-9078: Fix Connect system test after adding MM2 connector classesMM2 added a few connector classes in Connect's classpath and given that the assertion in the Connect REST system tests need to be adjusted to account for these additions.This fix makes sure that the loaded Connect plugins are a superset of the expected by the test connectors.Testing: The change is straightforward. The fix was tested with local system test runs.Author: Konstantine Karantasis <konstantine@confluent.io>Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>Closes #7578 from kkonstantine/minor-fix-connect-test-after-mm2-classes,3
HOTFIX: Check JoinWindow boundariesguozhangwangAuthor: Matthias J. Sax <matthias@confluent.io>Reviewers: Guozhang Wang <wangguoz@gmail.com>Closes #1575 from mjsax/hotfix2,0
"MINOR: Initialize QuorumState lazily in RaftClient.initialize() (#9881)It is helpful to delay initialization of the `RaftClient` configuration including the voter string until after construction. This helps in integration test cases where the voter ports may not be known until sockets are bound.Reviewers: José Armando García Sancio <jsancio@users.noreply.github.com>, Jason Gustafson <jason@confluent.io>",5
"KAFKA-6398: Return value getter based on KTable materialization statusThis is a bug fix that is composed of two parts:1. The major part is, for all operators that is generating a KTable, we should construct its value getter based on whether the KTable itself is materialized.1.a If yes, then query the materialized store directly for value getter.1.b If not, then hand over to its parents value getter (recursively) and apply the computation to return.2. The minor part is, in KStreamImpl, when joining with a table, we should connect with table's `valueGetterSupplier().storeNames()`, not the `internalStoreName()` as the latter always assume that the KTable is materialized, but that is not always true.Author: Guozhang Wang <wangguoz@gmail.com>Reviewers: Damian Guy <damian.guy@gmail.com>, Bill Bejeck <bill@confluent.io>, Matthias J. Sax <matthias@confluent.io>Closes #4421 from guozhangwang/K6398-KTableValueGetter",1
"KAFKA-6536: Adding versions for japicmp-maven-plugin and maven-shade-plugin in quickstart (#4569)Author: Yaswanth Kumar <yash27422@gmail.com>Reviewers: Guozhang Wang <guozhang@confluent.io>, Matthias J. Sax <matthias@confluent.io>",5
"KAFKA-7266: Fix MetricsTest.testMetrics flakiness using compression (#5485)Increase record size and use compression for downconversion metrics test to ensure that conversion time is above 1ms to avoid transient test failures.Reviewers: Ismael Juma <ismael@juma.me.uk>, Rajini Sivaram <rajinisivaram@googlemail.com>",5
"MINOR: Ensure `ignorable` is a boolean value (#10567)Reviewers: David Jacot <djacot@confluent.io>, Tom Bentley <tbentley@redhat.com>, Chia-Ping Tsai <chia7712@gmail.com>",5
"KAFKA-5954; Correct Connect REST API system testAuthor: Randall Hauch <rhauch@gmail.com>Reviewers: tedyu <yuzhihong@gmail.com>, Ismael Juma <ismael@juma.me.uk>Closes #3934 from rhauch/kafka-5954",3
kafka-1384; Log Broker state; patched by Timothy Chen; reviewed by Joel Koshy and Jun Rao,2
KAFKA-5624; Add expiry check to sensor.add() methods (#4404),1
"MINOR: fixes lgtm.com warnings (#4582)fixes lgmt.com warningscleanup PrintForeachAction and PrintedAuthor: Matthias J. Sax <matthias@confluent.io>Reviewers: Sebastian Bauersfeld <sebastianbauersfeld@gmx.de>, Damian Guy <damian@confluent.io>, Bill Bejeck <bill@confluent.io>, Guozhang Wang <guozhang@confluent.io>",5
"MINOR: Update dependencies for Kafka 2.5 (#7909)Noteworthy:* zstd decompression speed improvement of ~10%:https://github.com/facebook/zstd/releases/tag/v1.4.4* EasyMock, PowerMock and Mockito: improved support for Java 13.* Replace usage of method deprecated by Mockito.* Gradle plugins updated to versions that require Gradle 5.x, this isfine since we no longer depend on the installed Gradle version.* Fixed build not to depend on methods deprecated in Gradle 5.x(fixes KAFKA-8786).* Reflections 0.9.12 no longer depends on Guava (fixes KAFKA-3061).* Updated `OptimizedKTableIntegrationTest` to pass with new versionof Hamcrest.* Several Jetty improvements and bug fixes:   - https://github.com/eclipse/jetty.project/releases/tag/jetty-9.4.21.v20190926   - https://github.com/eclipse/jetty.project/releases/tag/jetty-9.4.22.v20191022   - https://github.com/eclipse/jetty.project/releases/tag/jetty-9.4.23.v20191118   - https://github.com/eclipse/jetty.project/releases/tag/jetty-9.4.24.v20191120   - https://github.com/eclipse/jetty.project/releases/tag/jetty-9.4.25.v20191220Note that I did not upgrade lz4 due to https://github.com/lz4/lz4-java/issues/156.Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>Co-authored-by: Ismael Juma <ismael@juma.me.uk>Co-authored-by: Aljoscha <aljoscha.poertner@posteo.de>",0
"kafka-1318; waiting for producer to stop is not reliable in system tests; patched by Jun Rao; reviewed by Guozhang Wang, Timothy Chen and Neha Narkhede",3
"MINOR: Change logging level for ignored maybeAddMetric from debug to traceAuthor: Guozhang Wang <wangguoz@gmail.com>Reviewers: Eno Thereska <eno.thereska@gmail.com>, Xavier Léauté <xavier@confluent.io>, Jason Gustafson <jason@confluent.io>Closes #2454 from guozhangwang/KMinor-trace-logging-add-metrics-twice",2
Fix deadlock between leader-finder-thread and consumer-fetcher-thread during broker failure; patched by Joel Koshy; reviewed by Jun Rao; KAFKA-618pre-commit-status-crumb=5e65bf7a-f347-4600-b3ae-99eed1cd2a78git-svn-id: https://svn.apache.org/repos/asf/incubator/kafka/branches/0.8@1410665 13f79535-47bb-0310-9956-ffa450edef68,0
KAFKA-2456 KAFKA-2472; SSL clean-upsAuthor: Ismael Juma <ismael@juma.me.uk>Reviewers: Jun Rao <junrao@gmail.com>Closes #342 from ijuma/kafka-2472-fix-kafka-ssl-config-warnings,5
"KAFKA-3581: add timeouts to joins in background thread servicesThis actually removes joins altogether, as well as references to self.worker_threads, which is best left as an implementation detail in BackgroundThreadService.This makes use of hachikuji 's recent ducktape patch, and updates ducktape dependency to 0.5.0.Author: Geoff Anderson <geoff@confluent.io>Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>Closes #1297 from granders/KAFKA-3581-systest-add-join-timeout",5
"MINOR: Trivial doc/ typo fixes.The change in `docs/design.html` is hard to catch in the diff -- a `tbe` is changed to `the`. All other changes show up clearly in the diff.This contribution is my original work and I license the work to the project under the project's open source license.Author: Alex Loddengaard <alexloddengaard@gmail.com>Reviewers: Grant Henke, Gwen ShapiraCloses #654 from alexlod/doc-typo-fixes",2
MINOR: Fix typo in security.html (#6141)kafka-delegation-tokens.sh is the name of the script,2
"MINOR: Fix buildResponseSend test cases for envelope responses (#12185)The test cases we have in `RequestChannelTest` for `buildResponseSend` construct the envelope request incorrectly. The request is created using the envelope context, but also a reference to the wrapped envelope request object. This patch fixes `TestUtils.buildEnvelopeRequest` so that the wrapped request is built properly. It also fixes the dependence on this incorrect construction and consolidates the tests in `RequestChannelTest` to avoid duplication.Reviewers: dengziming <dengziming1993@gmail.com>, David Jacot <djacot@confluent.io>",5
"MINOR: Documentation updates for reserved.broker.max.idPeople are facing problems upgrading their clusters with configured broker IDs above 1000 due to `reserved.broker.max.id` which wasn't very well announced.This PR attempts to improve that somewhat by fixing the broker config docs and adding a note to the upgrade documentation.Author: Magnus Edenhill <magnus@edenhill.se>Reviewers: Grant Henke <granthenke@gmail.com>, Ewen Cheslack-Postava <ewen@confluent.io>Closes #670 from edenhill/docs-reserved.broker.max.id",2
MINOR: the code generator should be able to set the java package (#7355)Reviewers: Colin P. McCabe <cmcabe@apache.org>,1
MINOR: Fixed documentation for KStream left join KStream-KTableWe are not joining in a window here.Author: Jendrik Poloczek <jendrik.poloczek@hivestreaming.com>Reviewers: Guozhang Wang <wangguoz@gmail.com>Closes #1692 from jpzk/trunk,1
"KAFKA-8653; Default rebalance timeout to session timeout for JoinGroup v0 (#7072)The rebalance timeout was added to the JoinGroup protocol in version 1. Prior to 2.3,we handled version 0 JoinGroup requests by setting the rebalance timeout to be equalto the session timeout. We lost this logic when we converted the API to use thegenerated schema definition (#6419) which uses the default value of -1. The impactof this is that the group rebalance timeout becomes 0, so rebalances finish immediatelyafter we enter the PrepareRebalance state and kick out all old members. This causesconsumer groups to enter an endless rebalance loop. This patch restores the oldbehavior.Reviewers: Ismael Juma <ismael@juma.me.uk>",5
"KAFKA-7177; Update 2.0 documentation to reflect changed quota behaviors by KIP-219Updated the 2.0 document for changed quota behaviors.Author: Jon Lee <jonlee@linkedin.com>Reviewers: Ismael Juma <ismael@juma.me.uk>, Dong Lin <lindong28@gmail.com>Closes #5384 from jonlee2/KAFKA-7177",2
"MINOR: adjust logging levels in Stream tests (#12255)Now that we've turned off logging in the brokers/zookeeper/config classes we can finally see at least some of the logs where Streams is actually doing something when trying to debug tests from a failed PR build. But I've noticed we still have some flooding of warnings from the NetworkClient and info-level junk from Metadata, so to maximize the visible useful logs we should filter out everything bu the producer/consumer client themselves (in addition to Streams) fine-grained loggingReviewers: Luke Chen <showuon@gmail.com>, Kvicii Y",2
"KAFKA-7222: Add Windows grace period (#5369)Part I of KIP-238:* add grace period to Windows* deprecate retention/maintainMs and segmentInterval from Windows* record expired records in the store with a new metric* record late record drops as a new metric instead of as a ""skipped record""Reviewers: Matthias J. Sax <matthias@confluent.io>, Bill Bejeck <bill@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",5
"KAFKA-2600: Align Kafka Streams' interfaces with Java 8 functional interfacesA few of Kafka Stream's interfaces and classes are not as well-aligned with Java 8's functional interfaces. By making these changes, when Kafka moves to Java 8 these classes can extend standard Java 8 functional interfaces while remaining backward compatible. This will make it easier for developers to use Kafka Streams, and may allow us to eventually remove these custom interfaces and just use the standard Java 8 interfaces.The changes include:1. The 'apply' method of KStream's `Predicate` functional interface was renamed to `test` to match the method name on `java.util.function.BiPredicate`. This will allow KStream's `Predicate` to extend `BiPredicate` when Kafka moves to Java 8, and for the `KStream.filter` and `filterOut` methods to accept `BiPredicate`.2. Renamed the `ProcessorDef` and `WindowDef` interfaces to `ProcessorSupplier` and `WindowSupplier`, respectively. Also the `SlidingWindowDef` class was renamed to `SlidingWindowSupplier`, and the `MockProcessorDef` test class was renamed to `MockProcessorSupplier`. The `instance()` method in all were renamed to `get()`, so that all of these can extend/implement Java 8's `java.util.function.Supplier<T>` interface in the future with no other changes and while remaining backward compatible. Variable names that used some form of ""def"" were changed to use ""supplier"".These two sets of changes were made in separate commits.Author: Randall Hauch <rhauch@gmail.com>Reviewers: Ismael Juma, Guozhang WangCloses #270 from rhauch/kafka-2600",4
MINOR: Bump version to 2.3.0-SNAPSHOT (#6226)* MINOR: Bump version to 2.3.0-SNAPSHOT* Github comment,5
MINOR: Remove redundant casting and if condition from ConnectSchema (#9959)Reviewers: Chia-Ping Tsai <chia7712@gmail.com>,4
MINOR: Various javadoc improvement in clients and connect (#5878)Fixed formatting issues and added links in a few classes,2
KAFKA-1723 (delta patch to fix javadoc); make the metrics name in new producer more standard; patched by Manikumar Reddy; reviewed by Jun Rao,1
KAFKA-6560: [FOLLOW-UP] don't deserialize null byte array in window store fetch (#4665)If the result of a fetch from a Window Store results in a null byte array we should return null rather than passing it to the serde to deserialize.Reviewers: Guozhang Wang <wangguoz@gmail.com>,4
KAFKA-10447: Migrate tools module to JUnit 5 (#9231)This change sets the groundwork for migrating other modules incrementally.Main changes:- Replace `junit` 4.13 with `junit-jupiter` and `junit-vintage` 5.7.0-RC1.- All modules except for `tools` depend on `junit-vintage`.- `tools` depends on `junit-jupiter`.- Convert `tools` tests to JUnit 5.- Update `PushHttpMetricsReporterTest` to use `mockito` instead of `powermock` and `easymock`(powermock doesn't seem to work well with JUnit 5 and we don't need it since mockito can mockstatic methods).- Update `mockito` to 3.5.7.- Update `TestUtils` to use JUnit 5 assertions since `tools` depends on it.Unrelated clean-ups:- Remove `unit` from package names in a few `core` tests.- Replace `try/catch/fail` with `assertThrows` in a number of places.- Tag `CoordinatorTest` as integration test.- Remove unnecessary type parameters when invoking methods and constructors.Tested with IntelliJ and gradle. Verified that the following commands work as expected:* ./gradlew tools:unitTest* ./gradlew tools:integrationTest* ./gradlew tools:test* ./gradlew core:unitTest* ./gradlew core:integrationTest* ./gradlew clients:testReviewers: Manikumar Reddy <manikumar.reddy@gmail.com>,3
kafka-965; merge c39d37e9dd97bf2462ffbd1a96c0b2cb05034bae from 0.8 to trunk; patched by Jun Rao; reviewed by Jay Kreps,1
"KAFKA-9267: ZkSecurityMigrator should not create /controller node[KAFKA-9267](https://issues.apache.org/jira/browse/KAFKA-9267)ZkSecurityMigrator might create a PERSISTENT /controller node with null data, it will lead to controller can't elect.*More detailed description of your change,if necessary. The PR title and PR message becomethe squashed commit message, so use a separatecomment to ping reviewers.**Summary of testing strategy (including rationale)for the feature or bug fix. Unit and/or integrationtests are expected for any behaviour change andsystem tests should be considered for larger changes.*Author: NanerLee <nanerlee@qq.com>Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>Closes #7778 from NanerLee/fix-ZkSecurityMigrator",0
"delete (#7504)This system test was marked @Ignore around a year and a half ago pending the version probing work, but never turned on again.These days, it is made redundant by the suite of system tests in streams_upgrade_test, which cover rolling upgrades (including version probing and metadata change).Reviewers: Boyang Chen <boyang@confluent.io>, Bill Bejeck <bbejeck@gmail.com>",5
"KAFKA-3152; kafka-acl doesn't allow space in principal name* Add quotes to `$` in shell scriptsThis is necessary for correct processing of quotes in theuser command.* Minor improvements to AclCommand messages* Use a principal with a space in `SslEndToEndAuthorizationTest`This passed without any other changes, but good avoid regressions.* Clean-up `TestSslUtils`:Remove unused methods, fix unnecessary verbosity and don't set security.protocol (it should be done at a higher-level).Author: Ismael Juma <ismael@juma.me.uk>Reviewers: Grant Henke <granthenke@gmail.com>, Jun Rao <junrao@gmail.comCloses #818 from ijuma/kafka-3152-kafka-acl-space-in-principal",1
"KAFKA-6868; Fix buffer underflow and expose group state in the consumer groups API (#4980)* The consumer groups API should expose group state and coordinator information.  This information is needed by administrative tools and scripts that access consume groups.* The partition assignment will be empty when the group is rebalancing. Fix an issue where the adminclient attempted to deserialize this empty buffer.* Remove nulls from the API and make all collections immutable.* DescribeConsumerGroupsResult#all should return a result as expected, rather than Void* Fix exception text for GroupIdNotFoundException, GroupNotEmptyException. It was being filled in as ""The group id The group id does not exist was not found"" and similar.Reviewers: Attila Sasvari <asasvari@apache.org>, Andras Beni <andrasbeni@cloudera.com>, Dong Lin <lindong28@gmail.com>, Jason Gustafson <jason@confluent.io>",5
KAFKA-9435: DescribeLogDirs automated protocol (#7972)Reviewers: Mickael Maison <mickael.maison@gmail.com>,2
"KAFKA-9077: Fix reading of metrics of Streams' SimpleBenchmark (#7610)With KIP-444 the metrics definitions are refactored. Thus, Streams' SimpleBenchmark needs to be updated to correctly access the refactored metrics.Reviewers: Guozhang Wang <wangguoz@gmail.com>, Matthias J. Sax <mjsax@apache.org>,  Bill Bejeck <bbejeck@gmail.com>",4
"MINOR: Additional detail in description for zookeeper.connect (#5358)This setting allows specifying a chroot so we documented it.Co-authored-by: Mickael Maison <mickael.maison@gmail.com>Co-authored-by: Katherine Farmer <kfarme3@uk.ibm.com>Reviewers: Manikumar Reddy O <manikumar.reddy@gmail.com>, Jason Gustafson <jason@confluent.io>",5
MINOR: fix @link tags in javadoc (#9939)Reviewers: Chia-Ping Tsai <chia7712@gmail.com>,2
MINOR: Increase produce timeout to 120 seconds (#6326)MINOR: Increase produce timeout for EmbeddedKafkaCluster to 120 secondsPrevious value was 500ms. This change gives more room to pass tests on systems with low resources running many parallel tests.Reviewers: Randall Hauch <randall@confluent.io>,5
"KAFKA-6382: Make ProducerConfig and ConsumerConfig constructors public (#4341)* KIP-234* update constructors to accept Properties and Map<String,Object>* use ProducerConfig to access BATCH_SIZE default value in Streams",5
MINOR: Update Crc32Test#testUpdate method with correct Crc32 (#10406)Reviewers: Chia-Ping Tsai <chia7712@gmail.com>,5
MINOR: use new method to get number of topics in DeleteTopicsRequest (#10351)Reviewers: David Jacot <djacot@confluent.io>,5
"MINOR: Remove deprecated callers (#5911)Callers of 1) Windows#until, 2) Windows#of, 3) Serialized are replaced when possible with the new APIs.Reviewers: Matthias J. Sax <mjsax@apache.org>, Bill Bejeck <bill@confluent.io>",5
System Test : Disable shallow.iterator in Mirror Maker test cases to make compression work correctly; patched by John Fung; reviewed by Jun Rao; kafka-737,1
"KAFKA-5130: Refactor transaction coordinator's in-memory cache; plus fixes on transaction metadata synchronization1. Collapsed the `ownedPartitions`, `pendingTxnMap` and the `transactionMetadataCache` into a single in-memory structure, which is a two-layered map: first keyed by the transactionTxnLog, and then valued with the current coordinatorEpoch of that map plus another map keyed by the transactional id.2. Use `transactionalId` across the modules in transactional coordinator, attach this id with the transactional marker entries.3. Use two keys: `transactionalId` and `txnLogPartitionId` in the writeMarkerPurgatory as well as passing it along with the TxnMarkerEntry, so that `TransactionMarkerRequestCompletionHandler` can use it to access the two-layered map upon getting responses.4. Use one queue per `broker-id` and `txnLogPartitionId`. Also when there is a possible update on the end point associated with the `broker-id`, update the Node without clearing the queue but relying on the requests to retry in the next round.5. Centralize the error handling callback for appending-metadata-to-log and sending-markers-to-brokers in `TransactionStateManager#appendTransactionToLog`, and `TransactionMarkerChannelManager#addTxnMarkersToSend`.6. Always update the in-memory transaction metadata AFTER the txn log has been appended and replicated, and then double check on the cache to make sure nothing has changed since log appending. The only exception is when initializing the pid for the first time, in which we will put a dummy into the cache but set its pendingState as `Empty` (so it will be valid to transit from `Empty` to `Empty`) so that it can be updated after the log append has completed.Author: Guozhang Wang <wangguoz@gmail.com>Reviewers: Ismael Juma, Damian Guy, Jason Gustafson, Jun RaoCloses #2964 from guozhangwang/K5130-refactor-tc-inmemory-cache",4
"DOCS - clarify transactionalID and idempotent behavior (#7821)If transactional.id is set without setting enable.idempotence, the producer will set enable.idempotence to true implicitly. The docs should reflect this.Reviewers: Guozhang Wang <wangguoz@gmail.com>",2
KAFKA-202 Make request processing in kafka asynchronous; patched by jaykreps; reviewed by junrao and nehanarkhedegit-svn-id: https://svn.apache.org/repos/asf/incubator/kafka/branches/0.8@1230845 13f79535-47bb-0310-9956-ffa450edef68,1
"MINOR: Rename DecommissionBrokers to UnregisterBrokers (#10084)Rename DecommissionBrokers to UnregisterBrokers. Fix an incorrect JavaDoc commentfor the Admin API. Make sure that UNREGISTER_BROKER is marked as forwardable andnot as a controller-only API (since it can received by brokers).Reviewers: Chia-Ping Tsai <chia7712@gmail.com>, Ismael Juma <ismael@juma.me.uk>",1
MINOR: Print exception stack traces in ConsumerGroupCommand. (#5286)Reviewers: Guozhang Wang <wangguoz@gmail.com>,5
"MINOR: Handle 0 futures in all()If we pass in 0 futures to an AllOfAdapter, we should complete immediatelyAuthor: dan norwood <norwood@confluent.io>Reviewers: Colin P. Mccabe <cmccabe@confluent.io>, Ismael Juma <ismael@juma.me.uk>Closes #2953 from norwood/handle-all-of-0",0
"KAFKA-1054; Eliminate Scala Compilation WarningsChanges:- Suppressed compiler warnings about type erasure in matching via unboxingby Jon Riehl.- Suppressed warning caused by slight difference in input function typeby John Riehl.- Fix compiler warnings: ServerShutdownTest, DelayedJoinGroup functionsignature by Blake Smith.- Fix Scala 2.11 warnings. `Pair` has been deprecated, `try` without`catch` and `finally` is useless and initialisation order fix by IsmaelJuma.",0
KAFKA-1807 Improve accuracy of ProducerPerformance target throughput; reviewed by Neha Narkhede,1
"KAFKA-10473: Add docs on partition size-on-disk, and other log-related metrics (#9276)kafka.log,type=Log,name=Sizekafka.log,type=Log,name=NumLogSegmentskafka.log,type=Log,name=LogStartOffsetkafka.log,type=Log,name=LogEndOffsetReviewers: Guozhang Wang <wangguoz@gmail.com>",2
"MINOR: Embedded connect cluster should mask exit procedures by default (#7028)`EmbeddedConnectCluster` has the ability to mask system exits to avoid killing the jvm. It appears that the default was intended to be `true`, but is actually `false`. The `maskExitProcedures` method on `EmbeddedConnectCluster.Builder` documents the parameter as:```* @param mask if false, exit and halt procedures remain unchanged; true is the default.```Because this is not enabled by default as intended, we are seeing some build failures which exit abruptly:```17:29:11 Execution failed for task ':connect:runtime:integrationTest'.17:29:11 > Process 'Gradle Test Executor 25' finished with non-zero exit value 1```The culprit often appears to be `ExampleConnectIntegrationTest`, which indeed does not override the default value of `maskExitProcedures`.Reviewers: Ewen Cheslack-Postava <me@ewencp.org>",3
"KAFKA-6853: ZooKeeperRequestLatencyMs is incorrect (#4961)ResponseMetadata.responseTimeMs is always 0 or negative.Reviewers: Rajini Sivaram <rajinisivaram@gmail.com>, Ismael Juma <ismael@juma.me.uk>",5
"MINOR: remove unused MeteredKeyValueStore (#5380)Reviewers: Bill Bejeck <bill@confluent.io>, Guozhang Wang <guozhang@confluent.io>",5
kafka-1378; transient unit test failure in LogRecoveryTest; patched by Jun Rao; reviewed by Neha Narkhede,3
KAFKA-1428 Ensure we close the file handle when reading the config.,5
trivial change to add byte serializer to ProducerPerformance; patched by Jun Rao,1
KAFKA-3242: minor rename / logging change to ControllerKAFKA-3242: minor rename / logging change to references to 'adding partitions' to indicate 'modifying partitions'Author: Ben Stopford <benstopford@gmail.com>Reviewers: Grant HenkeCloses #924 from benstopford/small_changes,4
MINOR: Add entityType for metadata record definitions (#10116)Reviewers: Chia-Ping Tsai <chia7712@gmail.com>,5
kafka-2205; Generalize TopicConfigManager to handle multiple entity configs; patched by Aditya Auradkar; reviewed Jun Rao,5
"KAFKA-6060; Add workload generation capabilities to TrogdorPreviously, Trogdor only handled ""Faults.""  Now, Trogdor can handle""Tasks"" which may be either faults, or workloads to execute in thebackground.The Agent and Coordinator have been refactored from amutexes-and-condition-variables paradigm into a message passingparadigm.  No locks are necessary, because only one thread can accessthe task state or worker state.  This makes them a lot easier to reasonabout.The MockTime class can now handle mocking deferred message passing(adding a message to an ExecutorService with a delay).  I added aMockTimeTest.MiniTrogdorCluster now starts up Agent and Coordinator classes inparalle in order to minimize junit test time.RPC messages now inherit from a common Message.java class.  This classhandles implementing serialization, equals, hashCode, etc.Remove FaultSet, since it is no longer necessary.Previously, if CoordinatorClient or AgentClient hit a networkingproblem, they would throw an exception.  They now retry several timesbefore giving up.  Additionally, the REST RPCs to the Coordinator andAgent have been changed to be idempotent.  If a response is lost, andthe request is resent, no harm will be done.Author: Colin P. Mccabe <cmccabe@confluent.io>Reviewers: Rajini Sivaram <rajinisivaram@googlemail.com>, Ismael Juma <ismael@juma.me.uk>Closes #4073 from cmccabe/KAFKA-6060",5
KAFKA-2186; Follow-up to KAFKA-1650 - add selective offset commit to consumer connector API; reviewed by Joel Koshy,1
"KAFKA-2534: Fixes and unit tests for SSLTransportLayer buffer overflowUnit tests which mock buffer overflow and underflow in the SSL transport layer and fixes for the couple of issues in buffer overflow handling described in the JIRA.Author: Rajini Sivaram <rajinisivaram@googlemail.com>Reviewers: Ismael Juma <ismael@juma.me.uk>, Sriharsha Chintalapani <schintalapani@hortonworks.com>, Jun Rao <junrao@gmail.com>Closes #205 from rajinisivaram/KAFKA-2534",5
kafka-1462; Add new request and response formats for the new consumer and coordinator communication; patched by Jun Rao; reviewed by Guozhang Wang and Jay Kreps,1
MINOR: Update test libraries and gradle plugins for better JDK 16/17 support (#10619)Details:* spotbugs gradle plugin from 4.6.0 to 4.7.1:  https://github.com/spotbugs/spotbugs-gradle-plugin/releases/tag/4.6.1  https://github.com/spotbugs/spotbugs-gradle-plugin/releases/tag/4.6.2  https://github.com/spotbugs/spotbugs-gradle-plugin/releases/tag/4.7.0  https://github.com/spotbugs/spotbugs-gradle-plugin/releases/tag/4.7.1* spotless gradle plugin from 5.10.2 to 5.12.4:  https://github.com/diffplug/spotless/blob/gradle/5.12.4/CHANGES.md* test-retry gradle plugin from 1.2.0 to 1.2.1:  https://github.com/gradle/test-retry-gradle-plugin/releases/tag/v1.2.1* dependency check gradle plugin from 6.1.1 to 6.1.6:  https://github.com/jeremylong/DependencyCheck/releases/tag/v6.1.2  https://github.com/jeremylong/DependencyCheck/releases/tag/v6.1.3  https://github.com/jeremylong/DependencyCheck/releases/tag/v6.1.4  https://github.com/jeremylong/DependencyCheck/releases/tag/v6.1.5  https://github.com/jeremylong/DependencyCheck/releases/tag/v6.1.6* versions gradle plugin from 0.36.0 to 0.38.0:https://github.com/ben-manes/gradle-versions-plugin/releases/tag/v0.37.0https://github.com/ben-manes/gradle-versions-plugin/releases/tag/v0.38.0* easymock from 4.2 to 4.3:  https://github.com/easymock/easymock/releases/tag/easymock-4.3* mockito from 3.6.0 to 3.9.0:https://github.com/mockito/mockito/releases (too many releases to list  them all individually)* spotbugs from 4.1.4 to 4.2.2:  https://github.com/spotbugs/spotbugs/blob/4.2.2/CHANGELOG.md  4.2.3 has a regression that causes spurious errors related to `Random`  usage.Reviewers: Chia-Ping Tsai <chia7712@gmail.com>,0
MINOR: Don't imply that ConsumerGroupCommand won't work with non-Java clientsAuthor: Ewen Cheslack-Postava <me@ewencp.org>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #3564 from ewencp/minor-consumer-group-command-message,1
